ETL,ETL-2,Perovskite,Perovskite_deposition_procedure,Perovskite_deposition_method,Antisolvent,Precursor_solution,HTL,HTL_additive,ETL_Passivator,HTL_Passivator,Additive,Use_Cl,PCEbest,Cs,MA,FA,Rb,Pb,Sn,I,Br,Cl,Bandgap
cTiO2,TiO2,FA0.9MA0.1Pb(I0.9Cl0.1)3,one-step,spin,diethylether,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,PEAI,0,Cl,20.3,0,0.1,0.9,0,1,0,0.9,0,0,1.581831169
TiO2-TOPD,PCBM,MAPbI3,one-step,spin,no,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,20.3,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,no,FA0.85MA0.15Pb(I0.85CI0.15)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,[EMIM]Br,Cl,20.33,0,0.15,0.85,0,1,0,0.85,0,0,1.603662527
SnO2,no,MAPbI3,one-step,spin,diethylether,DMF+DMSO,Spiro-OMeTAD,Li+TBP,KF,0,0,0,20.33,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,CsPbI2.85Br0.15,one-step,spin,no,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,DFE,0,0,20.34,1,0,0,0,1,0,0.95,0.05,0,1.687234835
TiO2,no,Cs0.05FA0.85MA0.1PbI3,one-step,spin,ether,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,20.34,0.05,0.1,0.85,0,1,0,1,0,0,1.539788882
TiO2,no,CsPbI2.85Br0.15,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,DFE,0,0,20.34,1,0,0,0,1,0,0.95,0.05,0,1.687234835
SnO2,no,(Cs0.05FA0.54MA0.41)Pb(I0.98Br0.02)3,two-step,spin-spin,no,DMF+DMSO+IPA,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,20.36,0.05,0.41,0.54,0,1,0,0.98,0.02,0,1.577742554
BCP,C60,Cs0.05FA0.70MA0.25PbI3,one-step,spin-drip,no,DMF,PTAA,0,0,0,BAA,0,20.36,0.05,0.25,0.7,0,1,0,1,0,0,1.549738276
TiO2,no,FA0.79MA0.06Cs0.15Pb(I0.7Br0.3)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,Z907,0,Cl,20.37,0.15,0.06,0.79,0,1,0,0.7,0.3,0,1.737700476
BCP,PCBM,Cs0.05FA0.8MA0.15Pb(I0.15Br0.85)3,one-step,spin,chlorobenzene,DMF+DMSO,PTAA,0,NBDV,0,0,0,20.38,0.05,0.15,0.8,0,1,0,0.15,0.85,0,2.238518182
Bi-SnO2,no,Cs0.05(FAPbI3)0.85(MAPbBr3)0.15,one-step,spin2-3,ethylacetate+hexane,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,20.39,0.05,0.1425,0.8075,0,1,0,0.85,0.15,0,1.61660067
SnO2,no,FA0.95MA0.05PbI2.85Br0.15,one-step,spin-spin,ethylacetate,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,BMIMSCN,Cl,20.4,0,0.05,0.95,0,1,0,0.95,0.05,0,1.51483
BCP,C60,Cs0.05MA0.15FA0.80Pb(I0.85Br0.15)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,NiOx,ARF,0,N719,0,0,20.4,0.05,0.15,0.8,0,1,0,0.85,0.15,0,1.609795213
TiO2,no,FA0.1MA0.9PbI3,one-step,spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,0,20.4,0,0.9,0.1,0,1,0,1,0,0,1.546438353
TiO2,no,FA0.85MA0.15PbI2.55Br0.45,one-step,MASP,no,DMSO,PTAA,Li+TBP,0,0,0,0,20.4,0,0.15,0.85,0,1,0,0.85,0.15,0,1.627176705
cTiO2,mTiO2,(FAPbI3)0.875(MAPbBr3)0.075(CsPbI3)0.05(PbI2)0.03,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,MC1,0,20.42,0.05,0.075,0.875,0,1,0,0.875,0.075,0,1.583936608
CL-GPTiO2,no,MAPbI3,one-step,spin,no,DMF,Spiro-OMeTAD,Li+TBP,0,0,0,0,20.43,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,no,FAPbI3,one-step,spin2-3,ethylether,DMF+DMSO,Spiro-OMeTAD/MoO3,Li+TBP,0,NMAI,0,Cl,20.44,0,0,1,0,1,0,1,0,0,1.50607803
cTiO2,mTiO2,FA0.65MA0.3Cs0.05Pb(I0.65CI0.35)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-MeOTAD,LiTFSI,0,0,0,0,20.44,0.05,0.3,0.65,0,1,0,0.65,0.35,0,1.700609524
cTiO2,mTiO2,Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,Pyl,0,0,20.45,0.05,0.1615,0.7885,0,1,0,0.83,0.17,0,1.629287024
cTiO2,TiO2,MAPbI3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,NP,0,20.46,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,BIE-Br,0,0,20.47,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,no,(FAPbI3)0.97(MAPbBr3)0.03,two-step,spin-spin,no,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,20.48,0,0.03,0.97,0,1,0,0.97,0.03,0,1.5184
cTiO2,mTiO2,Cs0.05FA0.9MA0.05PbI3,one-step,spin,no,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,BIZ,0,20.49,0.05,0.05,0.9,0,1,0,1,0,0,1.5188
SnO2,no,Rb0.05(FA0.95MA0.05)0.95PbI2.85Br0.15,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,KPF6,0,0,Cl,20.49,0,0.0475,0.9025,0.05,1,0,0.95,0.05,0,1.52191
cTiO2,mTiO2,(CsPbI3)0.05((FAPbI3)0.95(MAPbBr3)0.05)0.95,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,0,0,passivationlayer,0,0,20.5,0.05,0.0475,0.9025,0,1,0,0.95,0.05,0,1.518863333
PM6,CH1007,Cs0.05(FA0.98MA0.02)0.95Pb(I0.98Br0.02)3/Cs0.05(FA0.92MA0.08)0.95Pb(I0.92Br0.08)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,PTAA,0,0,0,0,Cl,20.5,0.05,0.019,0.931,0,1,0,0.98,0.02,0,1.53205
SnO2,no,Rb0.09Cs0.06(FA0.85MA0.15)0.85Pb(Br0.15I0.85)3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,20.5,0.06,0.1275,0.7225,0.09,1,0,0.85,0.15,0,1.580402955
cTiO2,mTiO2-SnO2,(Cs0.17FA0.83)Pb(I0.89Br0.08Cl0.03)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,Cl,20.5,0.17,0,0.83,0,1,0,0.89,0.08,0,1.58783493
TiO2,no,FA0.9Cs0.07MA0.03Pb(I0.92Br0.08)3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,IAI,0,20.5,0.07,0.03,0.9,0,1,0,0.92,0.08,0,1.562435714
SnO2,no,Rb0.02(FA0.95Cs0.05)0.98PbI2.91Br0.03Cl0.06),one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,DPAH,0,0,Cl,20.51,0.049,0,0.931,0.02,1,0,0.97,0.01,0,1.535666667
SnO2,no,MAPbI3,one-step,spin,chlorobenzene,no,Spiro-OMeTAD,Li+TBP,0,0,0,0,20.51,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,FA0.9Cs0.07MA0.03Pb(I0.92Br0.08)3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,20.52,0.07,0.03,0.9,0,1,0,0.92,0.08,0,1.562435714
BCP,C60,MAPbI3,one-step,spin-drip,no,DMF,PTAA,0,0,0,BAA,0,20.53,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,TiO2,Cs0.1(FA0.83MA0.17)0.9Pb(I0.83Br0.17)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,FPEAI,0,0,20.54,0.1,0.153,0.747,0,1,0,0.83,0.17,0,1.594114167
cTiO2,mTiO2,FA0.65MA0.3Cs0.05Pb(I0.65CI0.35)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-MeOTAD,LiFSI,0,0,0,0,20.55,0.05,0.3,0.65,0,1,0,0.65,0.35,0,1.700609524
SnO2,no,MAPbI3,one-step,spin2-3,ethylacetate,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,Pb(Ac)2/Pb(SCN)2,0,20.55,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,no,MA0.073FA0.927Pb(I0.931Br0.069)3,one-step,spin2-3,ethylacetate,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,20.56,0,0.073,0.927,0,1,0,0.931,0.069,0,1.515475
SnO2,no,Rb0.05(FA0.95MA0.05)0.95PbI2.85Br0.15,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,KPF6,0,0,Cl,20.57,0,0.0475,0.9025,0.05,1,0,0.95,0.05,0,1.52191
cTiO2,mTiO2,[(FAPbI3)0.87(MAPbBr3)0.13]0.92(CsPbI3)0.08-3-TMAI,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,3-TMAI,0,20.59,0.08,0.12,0.8,0,1,0,0.87,0.13,0,1.603702906
SnO2,no,MA0.27FA0.73PbI2.64Br0.06Cl0.3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,20.6,0,0.27,0.73,0,1,0,0.88,0.02,0,1.623706494
ZnO,2-TA,Cs0.17FA0.83PbI2.7Br0.3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,SAM,0,0,Cl,20.6,0.17,0,0.83,0,1,0,0.9,0.1,0,1.591451597
SnO2,C60,Cs0.05FA0.79MA0.16PbBr0.51I2.49,one-step,spin,Ethanol,DMF+DMSO,SAM,0,LIF,0,0,0,20.6,0.05,0.16,0.79,0,1,0,0.83,0.17,0,1.607224167
SnO2,no,MAPbI3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,BCP-modified,0,20.6,0,1,0,0,1,0,1,0,0,1.530113848
NiOx,no,Rb0.1Cs0.1(MA0.4FA0.4)PbI3,one-step,spin2-3,chlorobenzene,DMF+DMSO,PCBM,0,0,0,0,0,20.6,0.1,0.4,0.4,0.1,1,0,1,0,0,1.57192767
cTiO2,mTiO2,FAPbI3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,HMII,0,20.6,0,0,1,0,1,0,1,0,0,1.50607803
BCP,C60,Cs0.05FA0.81MA0.14PbI2.55Br0.45,one-step,spin2-3,toluene,DMF+DMSO,PTAA,0,0,PAA,0,0,20.6,0.05,0.14,0.81,0,1,0,0.85,0.15,0,1.597903852
cTiO2,mTiO2,FA0.81MA0.15Pb(I0.836Br0.15)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,0,20.6,0,0.15,0.85,0,1,0,0.85,0.15,0,1.627176705
cTiO2,mTiO2,(FAI)0.81(PbI2)0.85(MABr)0.15(PbBr2)0.15,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,0,20.6,0,0.15,0.85,0,1,0,0.85,0.15,0,1.627176705
TiO2,no,(Cs0.05FA0.95PbI3)0.85(MAPbBr3)0.15,one-step,spin2-3,chlorobenzene,DMF+DMSO,PCBM,0,0,0,PVDF,0,20.62,0.0425,0.15,0.8075,0,1,0,0.85,0.15,0,1.611504493
TiO2,no,CsPbI2.85Br0.15,one-step,spin,no,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,TFE,0,0,20.64,1,0,0,0,1,0,0.95,0.05,0,1.687234835
SnO2,no,FAPbI3,one-step,spin2-3,ethylether,DMF+DMSO,Spiro-OMeTAD/MoO3,Li+TBP,0,NMAI,0,Cl,20.64,0,0,1,0,1,0,1,0,0,1.50607803
TiO2,no,CsPbI2.85Br0.15,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,TFA,0,0,20.64,1,0,0,0,1,0,0.95,0.05,0,1.687234835
cTiO2,mTiO2,(Cs0.05MA0.1FA0.85PbI2.9Br0.1,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-MeOTAD,Li+TBP,0,0,0,0,20.65,0.05,0.1,0.85,0,1,0,0.966666667,0.033333333,0,1.53883
SnO2,no,FAPbI3,one-step,spin2-3,ethylether,DMF+DMSO,Spiro-OMeTAD/MoO3,Li+TBP,NMAI,0,0,Cl,20.66,0,0,1,0,1,0,1,0,0,1.50607803
C60,BCP,FA0.8MA0.2Pb0.8Sn0.2I3,one-step,spin2-3,chlorobenzene,DMF+DMSO,PTAA,F4-TCNQ,0,EDAI,0,Cl,20.67,0,0.2,0.8,0,0.8,0.2,1,0,0,1.34979
TiO2,mAl2O3-Cu:NiO,FA0.026MA0.974PbI3-yCly,one-step,spin,no,no,Spiro-OMeTAD,Li+TBP,0,0,Cu:NiO,Cl,20.67,0,0.974,0.026,0,1,0,1,0,0,1.530113848
TiO2,no,FA0.9Cs0.07MA0.03Pb(I0.92Br0.08)3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,GuaI,0,20.68,0.07,0.03,0.9,0,1,0,0.92,0.08,0,1.562435714
SnO2-PbO,SnO2,MAPbI3,one-step,others,chlorobenzene,DMF+GBL+HFB,Spiro-OMeTAD,Li+TBP,0,0,0,0,20.7,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,porousZSO,(FAPbI3)0.95(MAPbBr3)0.05,one-step,spin2-3,diethylether,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,Cl,20.7,0,0.05,0.95,0,1,0,0.95,0.05,0,1.51483
SnO2,no,Rb0.02(FA0.95Cs0.05)0.98PbI2.91Br0.03Cl0.06),one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,20.72,0.049,0,0.931,0.02,1,0,0.97,0.01,0,1.535666667
cTiO2,mTiO2,MAPbI3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP+CNT:TiO2,0,0,0,0,20.72,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2,MAPbI3,one-step,spin,chlorobenzene,DMSO+GBL,CB,0,0,0,0,0,20.76,0,1,0,0,1,0,1,0,0,1.530113848
TiO2,no,Cs0.08FA0.92PbI3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,20.76,0.08,0,0.92,0,1,0,1,0,0,1.530666667
BCP,C60,Cs0.05MA0.12FA0.83Pb(I0.85Br0.15)3,one-step,spin2-3,toluene,DMF+DMSO,TPT-P6,0,0,0,0,0,20.77,0.05,0.12,0.83,0,1,0,0.85,0.15,0,1.607323828
cTiO2,mTiO2,(FAPbI3)0.875(MAPbBr3)0.075(CsPbI3)0.05(PbI2)0.03,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,MC1,0,20.77,0.05,0.075,0.875,0,1,0,0.875,0.075,0,1.583936608
TiO2,PCBA,FA0.69MA0.31Pb(Br0.17I0.83)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,20.8,0,0.31,0.69,0,1,0,0.83,0.17,0,1.658882857
PCBM+C60,no,Cs0.025FA0.475MA0.5Sn0.5Pb0.5I2.925Br0.075,two-step,spin-spin,no,DMF+DMSO,PEDOT:PSS,0,0,0,0,0,20.84,0.025,0.5,0.475,0,0.5,0.5,0.975,0.025,0,1.234413333
BCP,C60,Rb0.05Cs0.05FA0.8MA0.1PbI2.85Br0.15,one-step,spin,toluene,DMF+DMSO,PTAA,BDT-Si,0,0,0,0,20.86,0.05,0.1,0.8,0.05,1,0,0.95,0.05,0,1.540863333
TiO2,no,CsPbI2.85Br0.15,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,TFE,0,0,20.87,1,0,0,0,1,0,0.95,0.05,0,1.687234835
BCP,PCBM,Cs0.05FA0.95PbI3,one-step,spin2-3,chlorobenzene,DMF+DMSO,PTAA,0,0,0,ITIC,0,20.89,0.05,0,0.95,0,1,0,1,0,0,1.518583333
SnO2,no,Rb0.02(FA0.95Cs0.05)0.98PbI2.91Br0.03Cl0.06),one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,CDSC,0,0,Cl,20.9,0.049,0,0.931,0.02,1,0,0.97,0.01,0,1.535666667
cTiO2,mTiO2,MAPbI3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,NaF,0,0,0,20.9,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,C60-SAM,MA0.7FA0.3PbI3,one-step,spin,chlorobenzene,no,BTT-T,0,0,PEAI,0,0,20.9,0,0.7,0.3,0,1,0,1,0,0,1.5695796
cTiO2,mTiO2,Cs0.05FA0.85MA0.10Pb(I0.97Br0.03)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,20.9,0.05,0.1,0.85,0,1,0,0.97,0.03,0,1.541113333
cTiO2,mTiO2,FA0.9MA0.1PbI3,two-step,spin-spin,no,DMF+DMSO+IPA,CZ-As,0,0,0,0,Cl,20.9,0,0.1,0.9,0,1,0,1,0,0,1.52212803
SnO2,no,Cs0.05(FA0.85MA0.15)0.95Pb(I0.85Br0.15)3,one-step,spin2-3,diethylether,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,0,20.9,0.05,0.1425,0.8075,0,1,0,0.85,0.15,0,1.61660067
BCP,C60,MAPbI3,one-step,spin2-3,toluene,DMF+DMSO,NiOx,0,0,0,DMA,0,20.9,0,1,0,0,1,0,1,0,0,1.530113848
BCP,C60,Cs0.05(FA0.9MA0.1)0.95Pb(I0.9Br0.1)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,PTAA-2,0,0,0,0,0,20.92,0.05,0.095,0.855,0,1,0,0.9,0.1,0,1.597590558
SnO2,no,FA0.95MA0.05Pb(I0.95Br0.05)3,one-step,spin2-3,ethylacetate,DMF+DMSO,WH02,0,0,0,0,0,20.92,0,0.05,0.95,0,1,0,0.95,0.05,0,1.51483
Nd-SnO2,no,Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,PCBM,0,0,0,0,Cl,20.92,0.05,0.1615,0.7885,0,1,0,0.83,0.17,0,1.629287024
BCP,C60,Cs0.05(FA0.98MA0.02)0.95Pb(I0.98Br0.02)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,PTAA,0,0,0,ODADI,Cl,20.96,0.05,0.019,0.931,0,1,0,0.98,0.02,0,1.53205
SnO2,no,FA0.90MA0.03Cs0.07Pb(I0.92Br0.08)3,one-step,spin2-3,anisole,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,0,Cl,20.97,0.07,0.03,0.9,0,1,0,0.92,0.08,0,1.562435714
BCP,C60,Cs0.05(FA0.98MA0.02)0.95Pb(I0.98Br0.02)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,PTAA,0,0,PenAAc,ODADI,Cl,20.97,0.05,0.019,0.931,0,1,0,0.98,0.02,0,1.53205
SnO2,no,(FAPbI3)0.92(MAPbBr3)0.08,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,C-Cz,0,Cl,20.97,0,0.08,0.92,0,1,0,0.92,0.08,0,1.579925
SnO2,no,Cs0.05(FA0.83MA0.17)0.95Pb(I0.83Br0.17)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,KPF6,Cl,20.98,0.05,0.1615,0.7885,0,1,0,0.83,0.17,0,1.629287024
BCP,C60,Cs0.05(FA0.98MA0.02)0.95Pb(I0.98Br0.02)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,PTAA,0,0,PEAAc,ODADI,Cl,21,0.05,0.019,0.931,0,1,0,0.98,0.02,0,1.53205
ALD-SnO2,C60,FAPb0.5Sn0.5I3,one-step,spin2-3,ethylacetate,DMF+DMSO,ITONCs,0,0,0,0,0,21,0,0,1,0,0.5,0.5,1,0,0,1.222046667
BCP,PCBM,Cs0.05(FA0.83MA0.17)0.95Pb(I0.83Br0.17)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,PTAA,0,0,0,IT-DOH,0,21,0.05,0.1615,0.7885,0,1,0,0.83,0.17,0,1.629287024
TiO2,no,FA0.9Cs0.07MA0.03Pb(I0.92Br0.08)3,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,GuaI,0,21,0.07,0.03,0.9,0,1,0,0.92,0.08,0,1.562435714
cholinechloride+C60,BCP,FA0.83MA0.17Pb(I0.83Br0.17)3,one-step,spin2-3,no,DMF+DMSO,PTAA,0,0,0,0,0,21,0,0.17,0.83,0,1,0,0.83,0.17,0,1.654738961
cTiO2,mTiO2-Li,Cs0.1(MA0.17FA0.83)0.9Pb(I0.83Br0.17)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,0,21,0.1,0.153,0.747,0,1,0,0.83,0.17,0,1.594114167
TiO2,no,FA0.85MA0.15PbI3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,DFPDA,0,21.01,0,0.15,0.85,0,1,0,1,0,0,1.548303579
TiO2,no,FA0.85MA0.15PbI3,one-step,spin2-3,chlorobenzene,DMF+NMP,Spiro-OMeTAD,Li+TBP,0,0,DFPDA,0,21.01,0,0.15,0.85,0,1,0,1,0,0,1.548303579
TiO2,no,CsPbI2.85Br0.15,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,TFE,0,0,21.02,1,0,0,0,1,0,0.95,0.05,0,1.687234835
SnO2,no,FA0.85Cs0.15PbI3,one-step,spin,diethylether,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,PPA,0,Cl,21.03,0.15,0,0.85,0,1,0,1,0,0,1.54605
SnO2,no,MAPbI3,two-step,spin-spin,no,DMF+DMSO+IPA,Spiro-OMeTAD,Li+TBP,0,0,0,0,12.81,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,no,MAPbI3,one-step,spin,ethyl acetate + nHA,DMF+DMSO,spiro-MeOTAD,Li+TBP,0,0,0,Cl,21.03,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,no,FA0.75MA0.25I3,two-step,spin-spin,no,DMF+DMSO,Spiro-OMeTAD/MoO3,Li+TBP,0,0,0,Cl,21.04,0,0.25,0.75,0,1,0,1,0,0,1.557914886
SnO2,no,Cs0.05FA0.8MA0.15Pb(I0.83Br0.17)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,0,TPFP,Cl,21.04,0.05,0.15,0.8,0,1,0,0.83,0.17,0,1.609925422
NiOx,no,Rb0.25Cs0.25(MA0.25FA0.25)PbI3,one-step,spin2-3,chlorobenzene,DMF+DMSO,PCBM,0,0,0,0,0,21.05,0.25,0.25,0.25,0.25,1,0,1,0,0,1.561457347
TiO2,no,Cs0.05FA0.81MA0.14PbI2.55Br0.45,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,CsPbI3+CaF2,0,0,21.06,0.05,0.14,0.81,0,1,0,0.85,0.15,0,1.597903852
PTAA,C60,MAPbI3,one-step,spin,no,no,PTAA,0,0,0,0,0,21.09,0,1,0,0,1,0,1,0,0,1.530113848
SnO2,no,FA0.92MA0.08PbI3,one-step,spin2-3,ethylacetate,DMF+DMSO,Spiro-OMeTAD/MoO3,Li+TBP,0,0,0,Cl,21.1,0,0.08,0.92,0,1,0,1,0,0,1.526144697
cTiO2,mTiO2,Cs0.05FA0.85MA0.10Pb(I0.97Br0.03)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,TFMBAI,0,Cl,21.1,0.05,0.1,0.85,0,1,0,0.97,0.03,0,1.541113333
SnO2,no,Rb0.02(FA0.95Cs0.05)0.98PbI2.91Br0.03Cl0.06),one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,DPAH,0,0,Cl,21.11,0.049,0,0.931,0.02,1,0,0.97,0.01,0,1.535666667
SnO2,no,Cs0.025FA0.925MA0.05PbI3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,BDDAB,0,0,21.13,0.025,0.05,0.925,0,1,0,1,0,0,1.529786364
TiO2,no,CsPbI2.85Br0.15,one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,TFE,0,0,21.13,1,0,0,0,1,0,0.95,0.05,0,1.687234835
SnO2,no,Rb0.02(FA0.95Cs0.05)0.98PbI2.91Br0.03Cl0.06),one-step,spin,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,DPAH,0,0,Cl,21.16,0.049,0,0.931,0.02,1,0,0.97,0.01,0,1.535666667
TiO2,no,Cs0.05FA0.81MA0.14PbI2.55Br0.45,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP,0,CsPbI3,0,0,21.16,0.05,0.14,0.81,0,1,0,0.85,0.15,0,1.597903852
BCP,C60,Cs0.05MA0.12FA0.83Pb(I0.85Br0.15)3,one-step,spin2-3,toluene,DMF+DMSO,TPT-P6,0,0,0,0,0,21.16,0.05,0.12,0.83,0,1,0,0.85,0.15,0,1.607323828
SnO2,no,Cs0.06FA0.78MA0.16Pb0.94I2.4Br0.48,one-step,spin,chlorobenzene,DMF+DMSO,alkoxy-PTEG,0,0,0,0,0,21.2,0.06,0.16,0.78,0,1,0,0.8,0.16,0,1.602876905
BCP,C60,MAPbI3,one-step,spin2-3,toluene,DMF+DMSO,NiOx,0,0,0,DMA,0,21.2,0,1,0,0,1,0,1,0,0,1.530113848
cTiO2,mTiO2-Li,Cs0.05(MA0.17FA0.83)0.95Pb(I0.83Br0.17)3,one-step,spin2-3,chlorobenzene,DMF+DMSO,Spiro-OMeTAD,Li+TBP+FK209,0,0,0,0,21.2,0.05,0.1615,0.7885,0,1,0,0.83,0.17,0,1.629287024
