ETL,ETL-2,Perovskite_deposition_procedure,Perovskite_deposition_method,Antisolvent,Precursor_solution,HTL,HTL_additive,ETL_Passivator,HTL_Passivator,Additive,Use_Cl,Cs,MA,FA,Rb,Pb,Sn,I,Br,Bandgap,PCEbest
2,105,0,33,30,86,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.3
92,105,0,23,30,75,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.775
86,105,0,23,30,2,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.7
130,105,0,23,20,14,179,34,0,0,1,1,0.05,0.14,0.81,0.0,1.0,0.0,0.85,0.15,1.597903852,7.23
53,105,0,23,30,2,113,56,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.2
6,13,0,23,20,14,138,57,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,19.4
133,87,0,23,20,14,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.7
10,8,0,23,30,17,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,20.1
53,43,0,35,32,64,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.2
133,87,0,23,5,4,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.6
133,87,0,23,30,2,179,6,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.7
124,105,1,33,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.3
92,105,0,35,30,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.7
92,105,0,23,30,37,179,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,14.2
92,105,0,23,30,64,179,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,14.3
78,105,0,23,20,14,100,0,0,0,69,0,0.125,0.14875,0.72625,0.0,1.0,0.0,0.83,0.17,1.596960152,17.41
78,105,0,35,5,14,179,25,0,0,90,1,0.05,0.15,0.8,0.0,1.0,0.0,0.83,0.17,1.609925422,19.1
92,105,0,23,5,14,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.95,0.05,1.687234835,19.1
133,87,1,33,30,2,49,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.1
138,105,0,23,20,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.5
133,59,0,35,30,75,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.2
133,87,0,35,5,14,112,0,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,17.0
133,87,0,23,5,10,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.3
78,70,0,35,30,14,132,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,16.06
53,105,0,35,32,64,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.45
133,87,0,35,32,28,127,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.275418182,6.0
92,105,0,23,30,2,92,21,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.2
133,87,0,23,30,14,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.3
92,49,0,23,5,63,180,25,0,0,75,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,15.35
133,87,0,35,20,14,138,25,0,9,1,0,0.17,0.0,0.83,0.0,1.0,0.0,0.77,0.23,1.66715,16.88
133,87,1,33,30,2,179,33,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.5
133,87,0,35,5,14,180,25,0,0,58,0,0.05,0.0475,0.9025,0.0,1.0,0.0,0.95,0.05,1.518863333,16.689999999999998
54,105,0,23,30,85,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.2
78,105,0,35,4,14,179,25,0,0,1,1,0.07,0.03,0.9,0.0,1.0,0.0,0.92,0.08,1.562435714,20.97
53,70,1,33,30,14,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.6
110,87,1,8,30,85,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.8
133,87,1,38,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.585714285714285
138,87,0,23,30,75,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.3
53,52,0,23,30,58,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.0
92,105,0,19,30,14,179,25,0,0,1,0,0.1,0.153,0.747,0.0,1.0,0.0,0.83,0.17,1.594114167,15.3
92,105,0,23,20,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.1
133,87,0,35,16,14,39,0,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,12.8
133,87,0,23,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,1.862632792,4.7
133,87,1,29,30,2,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.255555555555555
133,106,0,35,20,14,37,0,0,0,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,16.55
133,87,0,23,30,74,179,25,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.167431818,1.0
6,40,0,35,4,22,83,0,0,0,24,1,0.05,0.1615,0.7885,0.0,1.0,0.0,0.9,0.1,1.662168571,19.8
6,35,0,35,5,14,113,0,0,25,1,0,0.025,0.5,0.475,0.0,0.5,0.5,0.991666667,0.008333333,1.22888,21.74
133,87,0,35,30,75,138,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.7
58,44,0,23,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.0
94,83,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.8
133,53,0,35,2,14,179,25,0,0,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,21.23
119,87,1,8,30,85,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.0
78,105,0,23,5,14,179,25,0,36,1,1,0.049,0.0,0.931,0.02,1.0,0.0,0.97,0.01,1.535666667,20.11
133,93,0,35,5,14,179,29,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,18.1
78,105,0,35,5,14,176,43,0,0,1,0,0.05,0.2,0.75,0.0,1.0,0.0,0.75,0.25,1.700817857,20.06
133,87,1,29,30,85,58,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.1
133,53,0,35,5,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.2
112,105,0,23,20,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.5
138,105,0,23,5,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.1
89,105,1,33,30,79,179,43,0,0,1,0,0.0,0.511,0.489,0.0,1.0,0.0,0.88,0.05,1.626196494,22.59
56,105,0,23,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.8
133,93,0,35,5,14,179,34,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,20.2
78,105,0,23,5,14,179,34,0,0,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,22.72
133,87,1,33,30,41,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.2
92,105,0,35,5,14,138,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,18.86
130,105,0,23,20,14,179,34,0,0,1,1,0.1,0.0,0.9,0.0,1.0,0.0,1.0,0.0,1.513616667,16.06
7,105,1,38,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,7.4
104,105,1,29,30,2,179,25,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,18.1
119,74,0,23,30,75,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.0
53,105,0,23,30,46,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.3
133,87,0,35,5,14,153,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.6
119,40,1,33,30,2,92,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,7.5
136,87,0,23,30,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.9
92,105,1,34,30,2,179,25,0,0,1,0,0.1,0.0,0.9,0.0,1.0,0.0,1.0,0.0,1.513616667,8.7
133,65,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.7
46,105,0,35,5,14,179,34,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,0.1
92,105,0,23,30,63,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,8.37
133,87,0,23,32,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.2
78,105,0,35,5,14,179,25,0,0,1,1,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,18.99
92,105,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.275418182,0.4
133,87,0,35,30,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.9
118,102,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.3
92,105,1,38,30,63,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.0
92,105,0,23,32,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.4
133,64,0,23,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.829682619,4.9
53,8,0,23,30,9,56,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.0
133,53,0,23,20,14,179,34,0,45,1,1,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.586252613,23.36
10,105,1,14,30,85,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.0
133,93,0,35,5,14,179,34,0,0,1,0,0.0,0.17,0.83,0.0,1.0,0.0,0.83,0.17,1.654738961,17.4
53,70,0,23,30,2,56,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.4
92,105,1,33,30,2,191,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.1
55,71,0,23,5,14,89,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,20.0
78,105,0,35,5,14,179,34,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,16.9
133,87,1,29,30,2,103,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.1
53,109,0,35,32,64,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.2
138,87,0,23,30,2,138,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,7.7
54,105,0,23,5,2,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.4
92,77,0,23,5,2,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,20.1
138,105,1,0,30,85,113,58,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.6
78,105,0,23,20,14,179,25,0,0,39,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.65
133,87,0,23,30,2,92,0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,3.7
53,8,0,35,32,82,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.5
49,105,0,23,5,14,100,57,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,17.62
140,105,0,35,5,14,100,0,0,0,1,1,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,15.29
6,13,0,35,32,14,138,0,0,17,1,0,0.05,0.14,0.81,0.0,1.0,0.0,0.85,0.15,1.597903852,21.4
78,105,0,35,4,14,179,25,0,51,1,1,0.07,0.03,0.9,0.0,1.0,0.0,0.92,0.08,1.562435714,22.3
92,105,0,35,5,14,179,25,0,14,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.3
92,105,0,23,30,2,92,23,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.4
6,13,0,23,20,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.1
133,87,0,23,20,14,179,25,0,0,1,0,0.05,0.1,0.85,0.0,1.0,0.0,0.9,0.1,1.597490558,18.6
53,13,1,33,30,14,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.89
133,101,0,35,5,14,92,0,0,0,1,0,0.2,0.25,0.55,0.0,1.0,0.0,1.0,0.0,1.564122727,8.56
78,105,0,35,5,14,150,24,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,19.9
92,105,1,0,30,85,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.166666666666666
133,87,0,23,32,63,8,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.2
92,105,0,35,5,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.54
113,105,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.4
78,105,0,23,30,2,92,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.2
92,105,0,23,30,63,179,0,0,0,31,0,1.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,1.907448485,10.4
92,37,0,35,5,14,179,25,0,0,1,1,0.0,0.31,0.69,0.0,1.0,0.0,0.83,0.17,1.658882857,20.8
54,105,0,23,30,85,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.9
133,87,0,35,3,14,179,25,0,0,1,0,0.05,0.15,0.8,0.0,1.0,0.0,0.85,0.15,1.609795213,22.0
133,53,0,23,30,63,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,13.1
133,98,0,35,5,14,13,34,0,0,1,0,0.1,0.135,0.765,0.0,1.0,0.0,0.85,0.15,1.606233361,15.4
133,53,0,23,20,14,179,34,0,45,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,22.88
78,105,0,35,5,14,179,25,0,45,26,0,0.1,0.18,0.72,0.0,1.0,0.0,1.0,0.0,1.547846061,21.486666666666668
54,105,0,35,30,13,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.8,0.2,1.740169286,3.6
53,18,1,33,30,37,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.1
133,87,1,33,30,63,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.600000000000001
78,107,0,35,20,14,179,25,0,45,1,1,0.1,0.0285,0.9215,0.0,1.0,0.0,0.97,0.03,1.5265,23.84
133,87,1,29,30,2,165,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.6
133,87,1,38,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.55
10,8,0,23,5,2,125,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.5
92,105,1,33,30,14,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,13.47
92,105,0,23,30,14,179,25,0,66,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.95,0.05,1.687234835,20.64
6,13,0,35,5,14,138,0,0,6,66,1,0.05,0.019,0.931,0.0,1.0,0.0,0.98,0.02,1.53205,21.395
53,105,1,13,30,85,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.1
53,10,1,0,30,85,113,58,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.8,0.2,1.740169286,9.3
92,105,0,35,5,14,179,25,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,16.0
133,87,0,23,5,14,179,25,23,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.8
119,105,0,23,30,2,179,21,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.0
133,98,0,35,5,14,14,34,0,0,1,0,0.1,0.135,0.765,0.0,1.0,0.0,0.85,0.15,1.606233361,19.38
92,105,0,35,5,64,222,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,3.75
133,63,1,33,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.8
92,105,1,33,30,2,192,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.9
133,87,0,35,5,14,179,34,0,0,3,0,0.08,0.12,0.8,0.0,1.0,0.0,0.87,0.13,1.603702906,19.42
119,105,0,23,30,39,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.5
133,87,0,35,5,63,179,33,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.5
133,87,0,23,30,75,40,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.15
92,49,0,23,5,63,131,0,0,0,75,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,16.34
78,105,0,35,30,63,179,34,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.83,0.17,1.629287024,13.7
133,87,0,35,30,75,102,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.2
133,87,0,23,30,2,179,22,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,1.50945,5.6
133,53,0,23,20,14,179,34,0,45,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.8,0.0,1.613145455,19.32
10,8,0,35,5,14,82,0,0,0,1,0,0.175,0.075,0.75,0.0,1.0,0.0,0.88,0.12,1.60003,17.1
53,105,0,35,32,64,83,45,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.1
133,87,1,29,30,2,188,33,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.4
133,87,0,35,30,75,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.0
101,87,1,33,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.0
53,105,0,23,30,2,123,0,0,0,1,0,0.0,0.17,0.83,0.0,1.0,0.0,0.83,0.17,1.654738961,15.4
92,37,0,35,5,14,179,25,0,0,84,1,0.0,0.31,0.69,0.0,1.0,0.0,0.83,0.17,1.658882857,22.1
53,110,0,35,32,64,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.3
78,105,1,33,30,14,180,25,0,0,1,1,0.0,0.25,0.75,0.0,1.0,0.0,1.0,0.0,1.557914886,21.04
78,105,0,23,25,14,179,25,0,54,1,1,0.15,0.0,0.85,0.0,1.0,0.0,1.0,0.0,1.54605,22.02
138,83,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.550000000000001
53,8,1,29,30,2,83,54,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.6
92,105,0,35,30,33,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.4
53,105,0,23,8,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.2
133,53,0,30,30,2,138,0,0,0,1,0,0.05,0.25,0.7,0.0,1.0,0.0,1.0,0.0,1.549738276,15.02
133,87,1,11,30,85,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.2
53,105,0,23,30,2,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.7
133,87,0,35,5,14,176,25,0,64,1,0,0.05,0.1,0.85,0.0,1.0,0.0,0.966666667,0.033333333,1.53883,23.5
78,105,1,33,30,2,237,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.263672727,10.71
133,87,0,23,20,14,179,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,16.55
85,105,0,35,5,14,179,0,0,0,1,0,0.05,0.14,0.81,0.0,1.0,0.0,0.85,0.15,1.597903852,22.77
78,105,0,35,30,63,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,13.0
78,105,0,35,5,14,179,25,0,0,1,0,0.025,0.05,0.925,0.0,1.0,0.0,1.0,0.0,1.529786364,18.58
53,8,0,35,5,14,117,0,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,14.2
78,105,0,35,5,14,179,25,13,0,1,1,0.05,0.15,0.8,0.0,1.0,0.0,0.83,0.17,1.609925422,19.71
119,105,1,29,30,2,79,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.0
133,87,0,23,30,75,101,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.275418182,3.0
92,105,0,23,30,2,237,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.89,0.11,1.678618333,10.8
6,13,0,35,5,14,140,0,0,0,1,0,0.05,0.095,0.855,0.0,1.0,0.0,0.9,0.1,1.597590558,20.92
133,87,0,23,30,2,179,22,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.333333333,0.666666667,1.77135,6.0
92,30,0,35,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.9
133,87,0,23,30,75,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.844444444444443
92,105,0,35,5,14,179,25,0,16,1,0,0.05,0.14,0.81,0.0,1.0,0.0,0.85,0.15,1.597903852,21.06
133,87,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.512068965517242
78,105,1,33,30,55,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.7
105,105,0,23,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.8
133,58,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.9
133,87,0,23,20,14,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,6.125
133,87,0,35,5,14,179,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,16.738333333333333
62,105,0,23,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.5
133,87,0,35,5,64,179,25,0,0,1,0,0.1,0.9,0.0,0.0,1.0,0.0,0.9,0.1,1.694386501,17.6
53,105,0,23,30,85,115,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.5
133,87,1,29,30,2,179,34,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.238518182,5.4
138,105,0,35,5,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.8
78,105,0,35,5,14,179,25,0,45,26,1,0.1,0.18,0.72,0.0,1.0,0.0,1.0,0.0,1.547846061,22.305
92,105,0,35,4,2,92,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,8.9
92,105,0,23,20,14,179,25,0,72,1,0,0.0,0.85,0.15,0.0,1.0,0.0,1.0,0.0,1.547018856,21.23
53,8,0,35,32,14,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.1
133,98,0,35,5,14,179,34,0,0,1,1,0.17,0.0,0.83,0.0,1.0,0.0,0.89,0.08,1.58783493,20.5
133,87,0,35,30,75,104,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.3
133,87,1,29,30,2,87,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.3
78,105,0,35,5,14,179,34,0,0,93,1,0.0,0.15,0.85,0.0,1.0,0.0,1.0,0.0,1.603662527,23.415
17,105,0,23,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.51
